gesture_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
Thanks,0.0,0.0,0.0,0.03530377149581909,-0.04777887463569641,0.0035395950896059958,0.03758472204208374,-0.09548529982566833,0.001075557468212196,0.01870030164718628,-0.11968123912811279,-0.001866410916917971,-0.004878222942352295,-0.12462437152862549,-0.005741254158564857,0.044885218143463135,-0.13744404911994934,-0.004523615550496629,0.020005106925964355,-0.13524165749549866,-0.009964023448773673,0.014613151550292969,-0.10958215594291687,-0.01730487468863373,0.018017947673797607,-0.09026357531547546,-0.023137768462547115,0.012858450412750244,-0.1481163203716278,-0.009664032340296558,-0.005514979362487793,-0.13679802417755127,-0.007466116186478189,-0.008956432342529297,-0.112569659948349,-0.008497597381719402,-0.004078328609466553,-0.09293079376220703,-0.01158624860669022,-0.021225571632385254,-0.140141099691391,-0.01384156915570145,-0.03462350368499756,-0.12339109182357788,-0.01189168888355141,-0.03355151414871216,-0.0991617739200592,-0.011080182820805362,-0.02552276849746704,-0.08203315734863281,-0.013225445255883983,-0.05234980583190918,-0.12410002946853638,-0.017886075854548267,-0.06113302707672119,-0.10059159994125366,-0.01899475577498322,-0.05796372890472412,-0.07610848546028137,-0.016755768761285594,-0.0515134334564209,-0.06228536367416382,-0.014833078451701454
Thanks,0.0,0.0,0.0,0.03728306293487549,-0.05322223901748657,0.0027558257270428044,0.039770543575286865,-0.10641148686408997,0.0006441423602225882,0.017620086669921875,-0.1329871416091919,-0.0014648208461878198,-0.010000765323638916,-0.13302648067474365,-0.004728037544730057,0.04085594415664673,-0.15516236424446106,-0.0021795746006247896,0.011491894721984863,-0.15276458859443665,-0.006200867851468672,0.009028494358062744,-0.12751522660255432,-0.013833232370409121,0.014752805233001709,-0.10597497224807739,-0.01948444466778909,0.006062984466552734,-0.15844672918319702,-0.0056571128379729885,-0.01464998722076416,-0.14685946702957153,-0.0015586264498708147,-0.01458805799484253,-0.12168952822685242,-0.003914104455354561,-0.00822991132736206,-0.10075050592422485,-0.007779264969023814,-0.02868109941482544,-0.14432558417320251,-0.008018218127283205,-0.04192066192626953,-0.13027063012123108,-0.003708815115707864,-0.0377543568611145,-0.10625973343849182,-0.00379071119913732,-0.02883690595626831,-0.08827683329582214,-0.006464502920600523,-0.05974966287612915,-0.12342005968093872,-0.010189087276550879,-0.06750869750976562,-0.10868379473686218,-0.008367709030601134,-0.06179314851760864,-0.08439326286315918,-0.004647199210914721,-0.054737985134124756,-0.06867927312850952,-0.001536653523537268
Thanks,0.0,0.0,0.0,0.036632001399993896,-0.05105048418045044,0.0014624758755630296,0.04423600435256958,-0.10545480251312256,-0.0018903942413786012,0.023906171321868896,-0.13852053880691528,-0.005321179503404494,-0.0020882487297058105,-0.1440340280532837,-0.009283327949994202,0.03256481885910034,-0.16309818625450134,-0.007194862687789794,0.0072997212409973145,-0.17347529530525208,-0.014364963849835988,0.005263864994049072,-0.14734423160552979,-0.022302871091120835,0.01266026496887207,-0.12557083368301392,-0.02768068340217411,-0.0020399093627929688,-0.16119259595870972,-0.011550441836767789,-0.0186842679977417,-0.1580486297607422,-0.011511922335081692,-0.01572132110595703,-0.13246536254882812,-0.013208133620970841,-0.008290410041809082,-0.11235862970352173,-0.015900402782314416,-0.034314095973968506,-0.14305073022842407,-0.014965213356369134,-0.04129284620285034,-0.13478773832321167,-0.014835817260497208,-0.03590130805969238,-0.11229294538497925,-0.012795304400675889,-0.028035283088684082,-0.09542715549468994,-0.012952998732977505,-0.06208449602127075,-0.11967664957046509,-0.018270870191805955,-0.0604366660118103,-0.11110329627990723,-0.018769952921026345,-0.054785728454589844,-0.08788901567459106,-0.013872914468699094,-0.05016136169433594,-0.07326990365982056,-0.00939777259325325
Thanks,0.0,0.0,0.0,0.03307598829269409,-0.0600317120552063,0.008096338260841662,0.036746323108673096,-0.11416536569595337,0.007420257210654313,0.018743574619293213,-0.15028631687164307,0.004658673901033694,-0.005806088447570801,-0.16203218698501587,0.001903915090409214,0.029894113540649414,-0.16971057653427124,-0.0014213255961266213,0.010549545288085938,-0.21013885736465454,-0.006639265444206899,0.0026851296424865723,-0.18198645114898682,-0.0106262266524908,0.00721365213394165,-0.1538071632385254,-0.012741674657988256,-0.004395484924316406,-0.1693595051765442,-0.007912853721606439,-0.020657986402511597,-0.1897929310798645,-0.004882042750793403,-0.02344334125518799,-0.16242444515228271,-0.0027027053181853944,-0.015536636114120483,-0.13848638534545898,-0.0025855488964197093,-0.03802299499511719,-0.15465015172958374,-0.013168973837125009,-0.048480600118637085,-0.15760266780853271,-0.009329004202115243,-0.04703265428543091,-0.13234370946884155,-0.0055020581819889,-0.03799358010292053,-0.109791100025177,-0.005336604535656875,-0.06840389966964722,-0.13315492868423462,-0.017982457753348058,-0.07226189970970154,-0.11889410018920898,-0.01688994745545358,-0.06820878386497498,-0.09224802255630493,-0.01272662448518247,-0.06012943387031555,-0.07292824983596802,-0.008941919531750386
Thanks,0.0,0.0,0.0,0.03858533501625061,-0.0551641583442688,0.0011515979904004325,0.05468657612800598,-0.11987316608428955,0.0005374074580402066,0.050281912088394165,-0.17700839042663574,-0.00010828707584664699,0.03629416227340698,-0.21214163303375244,-0.0007396142564459751,0.021127283573150635,-0.17641669511795044,-0.006682343499988974,0.0037714242935180664,-0.2066822648048401,-0.01045347908350891,0.00501057505607605,-0.18112796545028687,-0.014681587646037997,0.011923730373382568,-0.15677034854888916,-0.01689965156677431,-0.014335542917251587,-0.165294349193573,-0.008808468187481822,-0.023579120635986328,-0.1824345588684082,-0.006013087181628407,-0.019940614700317383,-0.1581081748008728,-0.005181926021606387,-0.012620687484741211,-0.13515883684158325,-0.006196590790779055,-0.045763254165649414,-0.14389604330062866,-0.010008576045066775,-0.04699486494064331,-0.14906632900238037,-0.006405105533332289,-0.04145413637161255,-0.12935703992843628,-0.002847226055592955,-0.03320452570915222,-0.10872054100036621,-0.0025779760426587472,-0.07182484865188599,-0.11965703964233398,-0.011303244808942736,-0.06650573015213013,-0.11944079399108887,-0.008533226976425112,-0.05939000844955444,-0.09828734397888184,-0.003398662850514711,-0.05236569046974182,-0.08155572414398193,0.000886031940325438
Thanks,0.0,0.0,0.0,0.044267505407333374,-0.04887205362319946,-0.0006415057702184868,0.06161487102508545,-0.10793882608413696,-0.002135498636235411,0.039410948753356934,-0.1504296064376831,-0.002059572097678597,0.011984795331954956,-0.15707862377166748,-0.0015017613310561728,0.02030208706855774,-0.16692984104156494,-0.013797098957766707,0.009741991758346558,-0.19823503494262695,-0.015642110445369894,0.01299375295639038,-0.17124366760253906,-0.016290055774916823,0.019505202770233154,-0.14629077911376953,-0.01661870647298258,-0.017810821533203125,-0.1603793501853943,-0.0146623851739065,-0.0167979896068573,-0.1736851930618286,-0.00885684155004185,-0.011098653078079224,-0.14855486154556274,-0.0055771974854366135,-0.006864011287689209,-0.12665444612503052,-0.005672399607320244,-0.04718342423439026,-0.14119428396224976,-0.014002240449954684,-0.037868380546569824,-0.1368623971939087,-0.008669895306994135,-0.028926163911819458,-0.11681288480758667,-0.005921135377903397,-0.02317759394645691,-0.09739857912063599,-0.006822599750776703,-0.07007655501365662,-0.11803364753723145,-0.013287900202740843,-0.05432042479515076,-0.11092120409011841,-0.009778953344394381,-0.04524576663970947,-0.08967757225036621,-0.0053797198467151475,-0.04132845997810364,-0.07382160425186157,-0.00225421711878937
Thanks,0.0,0.0,0.0,0.03723663091659546,-0.053305745124816895,0.0034523239038151132,0.041886091232299805,-0.10606426000595093,0.0004098902892053502,0.02208530902862549,-0.13793253898620605,-0.003813800573794879,-0.004158079624176025,-0.1443386673927307,-0.008295916425510086,0.034441351890563965,-0.1631219983100891,-0.005474003902151026,0.016762852668762207,-0.19089019298553467,-0.013775849188192524,0.007606089115142822,-0.16784173250198364,-0.020512609215899147,0.009155750274658203,-0.1409517526626587,-0.024625925751848854,-0.0005994439125061035,-0.16420501470565796,-0.011158380130751766,-0.016492009162902832,-0.17378228902816772,-0.012516261483057178,-0.01927804946899414,-0.1458667516708374,-0.012838541934712566,-0.013226330280303955,-0.12166333198547363,-0.013909958707614578,-0.03368401527404785,-0.14856195449829102,-0.0162042979472119,-0.042848944664001465,-0.14295291900634766,-0.017036583679242767,-0.040257662534713745,-0.11790341138839722,-0.014603701824768223,-0.03224557638168335,-0.09756124019622803,-0.014468746664448418,-0.06305044889450073,-0.12663429975509644,-0.0210914690368611,-0.0664336085319519,-0.11285954713821411,-0.023274450036211647,-0.0609927773475647,-0.08812326192855835,-0.01995592418543879,-0.05398675799369812,-0.07254332304000854,-0.016496623339577354
Thanks,0.0,0.0,0.0,0.033396005630493164,-0.051287829875946045,0.0021603302276886893,0.034902751445770264,-0.10158151388168335,-0.0017892670173935699,0.013699591159820557,-0.12475526332855225,-0.005879910272433619,-0.012564480304718018,-0.12574881315231323,-0.011064320878013234,0.03446054458618164,-0.15650233626365662,-0.006534525734259944,0.011848032474517822,-0.14551743865013123,-0.012769943178518872,0.01048266887664795,-0.11883461475372314,-0.021723559201582532,0.015759050846099854,-0.09935945272445679,-0.02873655416153298,0.0007705092430114746,-0.15822428464889526,-0.011437038035019498,-0.014019310474395752,-0.1389104425907135,-0.009420894161685567,-0.012723147869110107,-0.11381518840789795,-0.011718753800614934,-0.007305741310119629,-0.09451961517333984,-0.01607883170328961,-0.03245973587036133,-0.14166182279586792,-0.015258398913665872,-0.043232738971710205,-0.12256711721420288,-0.012935547233446698,-0.037943124771118164,-0.09786701202392578,-0.011901827604397397,-0.02965867519378662,-0.08142787218093872,-0.01434038121335135,-0.06167614459991455,-0.11813649535179138,-0.019108129740580182,-0.06865710020065308,-0.09648293256759644,-0.019906813354118924,-0.06110352277755737,-0.07251769304275513,-0.0167894755312048,-0.053592145442962646,-0.05944859981536865,-0.014362752512916188
Thanks,0.0,0.0,0.0,0.03535526990890503,-0.04671591520309448,0.003911265699009903,0.03897362947463989,-0.09606403112411499,0.003128569867278941,0.01771444082260132,-0.12351146340370178,0.0017592039106446578,-0.006469845771789551,-0.12883871793746948,-0.0003272253057886587,0.04121619462966919,-0.14281097054481506,0.0019705589542198254,0.016232967376708984,-0.14268231391906738,0.00019426223605734094,0.01574420928955078,-0.11931443214416504,-0.006153580205698006,0.02096700668334961,-0.10321056842803955,-0.011133981341679089,0.010058343410491943,-0.14661455154418945,-0.0015995475083556698,-0.0050768256187438965,-0.13843226432800293,0.003722618395279653,-0.004301488399505615,-0.11619475483894348,0.0018655285852062775,-5.435943603515625e-05,-0.09911039471626282,-0.0015632873952355908,-0.021858811378479004,-0.1358974575996399,-0.004071903819401257,-0.030468523502349854,-0.12747526168823242,0.0015261679103630854,-0.026038050651550293,-0.10748150944709778,0.0022271457741069867,-0.019427835941314697,-0.09121766686439514,0.0003202582914880736,-0.05138039588928223,-0.11967843770980835,-0.006392444422651522,-0.053424715995788574,-0.11407020688056946,-0.0026195698270541357,-0.04580408334732056,-0.09660878777503967,0.001846931703205712,-0.03922349214553833,-0.08383727073669434,0.005288481307964332
Thanks,0.0,0.0,0.0,0.03372925519943237,-0.04872620105743408,-0.0051867916922549995,0.036650776863098145,-0.10175758600234985,-0.012343873430369356,0.011459648609161377,-0.12155550718307495,-0.018951424558041552,-0.015473008155822754,-0.11415320634841919,-0.02597395812380121,0.017915725708007812,-0.15462493896484375,-0.011806371782300928,-0.00023055076599121094,-0.14590013027191162,-0.023916148741124132,0.005038142204284668,-0.11701101064682007,-0.035720053289411524,0.013672411441802979,-0.09839522838592529,-0.04355205890941427,-0.015873253345489502,-0.14365988969802856,-0.015429607753036478,-0.0237959623336792,-0.12785285711288452,-0.020976911459444025,-0.0164487361907959,-0.1015162467956543,-0.025503811586974123,-0.00945514440536499,-0.08458733558654785,-0.029546012331126192,-0.0465165376663208,-0.11761736869812012,-0.019077799443481425,-0.04971742630004883,-0.10333067178726196,-0.025198052797792414,-0.03984469175338745,-0.08046203851699829,-0.02412965257870958,-0.030728280544281006,-0.0672297477722168,-0.023968585927365282,-0.07149690389633179,-0.08828467130661011,-0.023065845642564753,-0.07078146934509277,-0.07585567235946655,-0.027890163634298304,-0.061110079288482666,-0.05268925428390503,-0.023112724695680598,-0.05362802743911743,-0.0403781533241272,-0.018538967866776446
