gesture_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
Hello,0.0,0.0,0.0,0.1024649441242218,-0.012771904468536377,-0.03928743439672644,0.1922977864742279,-0.04917311668395996,-0.0630929446494406,0.26594170928001404,-0.07352739572525024,-0.08690169963000471,0.3277885615825653,-0.07089966535568237,-0.11161692949889357,0.14278706908226013,-0.28654754161834717,-0.026629680273515532,0.17685118317604065,-0.40215355157852173,-0.05254884573577101,0.1962556540966034,-0.4695546627044678,-0.07764465871213133,0.21271535754203796,-0.5306335389614105,-0.09679823878167326,0.09028366208076477,-0.3173300623893738,-0.031170915318114112,0.10955265164375305,-0.45759496092796326,-0.05292576315758879,0.12164577841758728,-0.5407397150993347,-0.07638919862864668,0.12957480549812317,-0.6101387143135071,-0.09433918210623915,0.03762504458427429,-0.3168688118457794,-0.04108643668649847,0.04555967450141907,-0.4469103217124939,-0.06282732400057967,0.05330413579940796,-0.528279036283493,-0.08277365329621489,0.06047630310058594,-0.6003272831439972,-0.09682367506383116,-0.01679190993309021,-0.2890264391899109,-0.05547086286304648,-0.029647499322891235,-0.3916173577308655,-0.07579687002061064,-0.036270201206207275,-0.4584675133228302,-0.08541213485358412,-0.03980901837348938,-0.5213328897953033,-0.09133444490788634
Hello,0.0,0.0,0.0,0.09730008244514465,-0.013670563697814941,-0.038493317362849666,0.1822431981563568,-0.052972614765167236,-0.06035079881269212,0.25062134861946106,-0.08165162801742554,-0.08181697949487443,0.3087857663631439,-0.08324193954467773,-0.10387406572419877,0.1327049434185028,-0.27979791164398193,-0.024721803885881855,0.16536542773246765,-0.3905637860298157,-0.04888187795597787,0.18294468522071838,-0.45573365688323975,-0.07260822578984971,0.1965242326259613,-0.5144951343536377,-0.09063311740476365,0.08050742745399475,-0.30866682529449463,-0.027991899100129558,0.09752646088600159,-0.44445809721946716,-0.0480527475448298,0.10774806141853333,-0.5242833197116852,-0.07006592377740617,0.1133413016796112,-0.5900890529155731,-0.0867979533942389,0.02928239107131958,-0.3069809377193451,-0.03652674779016252,0.034362345933914185,-0.4318910837173462,-0.05699289291817422,0.03937184810638428,-0.5097452998161316,-0.07582894786912675,0.04333329200744629,-0.5783285796642303,-0.08891645893174882,-0.02287152409553528,-0.2788121700286865,-0.049395532158200695,-0.03637853264808655,-0.37681594491004944,-0.06879578605014558,-0.04412028193473816,-0.4406341314315796,-0.07794694676715608,-0.048875272274017334,-0.5010859072208405,-0.08340293988305802
Hello,0.0,0.0,0.0,-0.074587881565094,-0.06559598445892334,-0.011733261690551444,-0.13526150584220886,-0.13076907396316528,-0.03203938790511529,-0.19028298556804657,-0.1815372109413147,-0.05117015429686944,-0.23434796929359436,-0.21602922677993774,-0.07182274275373857,-0.05062350630760193,-0.2658468186855316,-0.04740702622484605,-0.08586093783378601,-0.4029608964920044,-0.07075395696710984,-0.10312467813491821,-0.48255370557308197,-0.08453854435038011,-0.11192858219146729,-0.5475496053695679,-0.09294560068201463,0.0020807385444641113,-0.27734583616256714,-0.05421799310397546,-0.007331430912017822,-0.4320145845413208,-0.0735885601575319,-0.010525733232498169,-0.5255505740642548,-0.08487011753868501,-0.010171860456466675,-0.596040278673172,-0.09309917204927842,0.0489155650138855,-0.26355016231536865,-0.06002192833375375,0.054815471172332764,-0.40036725997924805,-0.07826826237987916,0.0607793927192688,-0.4873199909925461,-0.09216275327753465,0.06471166014671326,-0.5557489693164825,-0.10190942400049607,0.08814221620559692,-0.23472127318382263,-0.06509056203913133,0.11565625667572021,-0.33087635040283203,-0.08018821739506166,0.13257062435150146,-0.38904184103012085,-0.08523346745323579,0.1468258500099182,-0.4419820308685303,-0.08782635890793244
Hello,0.0,0.0,0.0,-0.07254669070243835,-0.06256651878356934,-0.015305000250776857,-0.13231921195983887,-0.12944889068603516,-0.03671214905156717,-0.18656025826931,-0.18139582872390747,-0.05659932818784341,-0.22993983328342438,-0.2178114354610443,-0.07743054803981408,-0.05049097537994385,-0.26462626457214355,-0.046577883777757734,-0.08362427353858948,-0.40077221393585205,-0.07032946672811136,-0.09973394870758057,-0.47948870062828064,-0.08496469434871301,-0.10804286599159241,-0.5432411730289459,-0.09387847211732492,0.0013123750686645508,-0.27544549107551575,-0.052447909382721036,-0.007244497537612915,-0.42874038219451904,-0.07166780707015619,-0.010127484798431396,-0.5220110714435577,-0.08371488925590143,-0.009476900100708008,-0.5923944115638733,-0.09220258322133645,0.04802936315536499,-0.26158276200294495,-0.05796046358122453,0.0541558563709259,-0.39749470353126526,-0.07626667794360742,0.06042012572288513,-0.48400191962718964,-0.09024972644223794,0.06470873951911926,-0.5515547394752502,-0.09974534985198602,0.08780771493911743,-0.2330532968044281,-0.06321218785419092,0.1134469211101532,-0.3273274302482605,-0.07780018624438867,0.12949827313423157,-0.3844069540500641,-0.08210779902114496,0.14310255646705627,-0.4352719783782959,-0.08394830104484186
Hello,0.0,0.0,0.0,0.09362858533859253,-0.009692728519439697,-0.041143208298592526,0.17808789014816284,-0.0361177921295166,-0.06591074869385238,0.24692702293395996,-0.0514606237411499,-0.08982538387527939,0.30219531059265137,-0.045211851596832275,-0.11454275951138015,0.1419241726398468,-0.2496328353881836,-0.03317781493416305,0.18505799770355225,-0.35468506813049316,-0.06086162433376785,0.21087491512298584,-0.41662222146987915,-0.08602197423925872,0.233242928981781,-0.4731422960758209,-0.10434949353685852,0.08921438455581665,-0.28185999393463135,-0.03519238859763618,0.11669862270355225,-0.40968233346939087,-0.05720881328335281,0.1323968768119812,-0.4878480136394501,-0.0798175255989122,0.1443667709827423,-0.5527975857257843,-0.09720232293358322,0.03665611147880554,-0.284415066242218,-0.04233704090466972,0.05362343788146973,-0.4029509425163269,-0.06312025294056411,0.06426593661308289,-0.47861582040786743,-0.08157288983812805,0.07418885827064514,-0.543730229139328,-0.09475988105288025,-0.017506390810012817,-0.2633565664291382,-0.054039191011099774,-0.022660553455352783,-0.35693830251693726,-0.07302048758020874,-0.024601846933364868,-0.4184723049402237,-0.08170925036421295,-0.024273693561553955,-0.4761902391910553,-0.08697570816030975
Hello,0.0,0.0,0.0,0.0925954282283783,-0.009122192859649658,-0.042260846960857634,0.17755305767059326,-0.03259223699569702,-0.06812524320514513,0.24724173545837402,-0.04593878984451294,-0.09278663517864061,0.30248409509658813,-0.03942596912384033,-0.118271264154032,0.1431027352809906,-0.24622729420661926,-0.035568921733215575,0.18872177600860596,-0.35009321570396423,-0.06372290374667955,0.2152525782585144,-0.4116358757019043,-0.08917463095815492,0.23833948373794556,-0.4684431552886963,-0.10765389623077226,0.091580331325531,-0.2788563668727875,-0.037074482906177764,0.12205034494400024,-0.4055030345916748,-0.05928058074744058,0.1397857367992401,-0.48310402035713196,-0.0819333073678763,0.15334457159042358,-0.5481314063072205,-0.09934126110704256,0.03978031873703003,-0.28192728757858276,-0.043646684754207854,0.05779212713241577,-0.39973485469818115,-0.06428121300371004,0.07040709257125854,-0.4757755398750305,-0.0826681506815703,0.08227527141571045,-0.5419720411300659,-0.09586292775304628,-0.014212310314178467,-0.2614785432815552,-0.054862546640947585,-0.0185563862323761,-0.3549163341522217,-0.07387886466415239,-0.02020031213760376,-0.41622819006443024,-0.0823799100700171,-0.019770711660385132,-0.4739430546760559,-0.08740992369087053
Hello,0.0,0.0,0.0,0.09124162793159485,-0.005624532699584961,-0.04098611250833528,0.1744828224182129,-0.028735637664794922,-0.06591473818139093,0.24308741092681885,-0.04275113344192505,-0.08980267048195856,0.29823946952819824,-0.03530383110046387,-0.11449180841759699,0.1443934142589569,-0.23909151554107666,-0.0346650473804857,0.189869225025177,-0.341488242149353,-0.062400627139368225,0.21706664562225342,-0.40167221426963806,-0.08710434586123483,0.24079406261444092,-0.4565709978342056,-0.10492407828883188,0.09408551454544067,-0.27297675609588623,-0.036271817240276505,0.12498104572296143,-0.39839112758636475,-0.05813752413109796,0.14299359917640686,-0.4746043384075165,-0.07969839424208658,0.15666598081588745,-0.5377896130084991,-0.09605107009724634,0.04285973310470581,-0.27734726667404175,-0.042840819063940216,0.06210121512413025,-0.39362311363220215,-0.06311855763510721,0.07457384467124939,-0.4688851535320282,-0.08065185249165552,0.08608260750770569,-0.533801257610321,-0.09311789572552698,-0.010753273963928223,-0.2582108974456787,-0.05392604992107408,-0.013168781995773315,-0.3494940400123596,-0.07253969014004724,-0.01404339075088501,-0.4097019284963608,-0.08065860271767633,-0.01353675127029419,-0.4658774733543396,-0.0853101938994314
Hello,0.0,0.0,0.0,0.09120568633079529,-0.004792451858520508,-0.04132935793671777,0.17429235577583313,-0.025252163410186768,-0.0666797125485914,0.24322167038917542,-0.037165939807891846,-0.0908375272301214,0.29786208271980286,-0.032342374324798584,-0.11589444817576577,0.1497935950756073,-0.23578885197639465,-0.035881038918830654,0.19670161604881287,-0.3346337080001831,-0.06391704471383264,0.2235337793827057,-0.3937421143054962,-0.08941410870824029,0.2461201250553131,-0.4497077018022537,-0.1080225297955053,0.0996164083480835,-0.2712835669517517,-0.03779414685044458,0.13159853219985962,-0.3954761326313019,-0.05983160079989602,0.14925673604011536,-0.4705475866794586,-0.08211114646468332,0.16177532076835632,-0.5342420637607574,-0.09921320916686227,0.04774615168571472,-0.27656716108322144,-0.04459706710252931,0.06720185279846191,-0.3911277949810028,-0.06506289930615594,0.07980260252952576,-0.46525561809539795,-0.08288395048651864,0.0907641351222992,-0.5301193296909332,-0.09575499238047769,-0.006897777318954468,-0.2582717835903168,-0.0558968188015001,-0.008376002311706543,-0.3501070737838745,-0.07472232373032739,-0.008619874715805054,-0.41024644672870636,-0.0827539900091665,-0.007375091314315796,-0.4668380320072174,-0.08747060985837152
Hello,0.0,0.0,0.0,0.0875721275806427,-0.004564940929412842,-0.03895446627586807,0.1681872010231018,-0.020866870880126953,-0.06350889771431412,0.2327812910079956,-0.025218844413757324,-0.08756239681690658,0.28370553255081177,-0.012506544589996338,-0.11230345784872497,0.14661550521850586,-0.22521939873695374,-0.031224041871723784,0.19192856550216675,-0.3193759024143219,-0.05782628028839554,0.2161540985107422,-0.3754497766494751,-0.08218323408812012,0.23592513799667358,-0.42688755691051483,-0.09972370385378326,0.0979459285736084,-0.26080507040023804,-0.03376900374144043,0.13029319047927856,-0.38007697463035583,-0.05434363304823364,0.14765799045562744,-0.45129266381263733,-0.07508367269485916,0.15987533330917358,-0.5114725828170776,-0.09081678061932053,0.04802989959716797,-0.26693829894065857,-0.04128836809843506,0.06594738364219666,-0.3768461346626282,-0.060030016742643966,0.07626500725746155,-0.4468011111021042,-0.07634954869001831,0.08577966690063477,-0.5087767839431763,-0.08805225758999313,-0.004603564739227295,-0.24981936812400818,-0.05331192507594551,-0.008496224880218506,-0.336384654045105,-0.06987449496239151,-0.010957777500152588,-0.3930332660675049,-0.07655238329618896,-0.011581569910049438,-0.4472876042127609,-0.0804554071947905
Hello,0.0,0.0,0.0,0.07942581176757812,-0.007528364658355713,-0.03472512155371987,0.15252643823623657,-0.02710247039794922,-0.057158517982543344,0.21213555335998535,-0.03138148784637451,-0.07926356732446038,0.25946396589279175,-0.0172959566116333,-0.1018802145083555,0.12315487861633301,-0.21423250436782837,-0.027785293157876367,0.16251826286315918,-0.30209487676620483,-0.05131056099730813,0.18546026945114136,-0.35199588537216187,-0.07284381925660455,0.20540642738342285,-0.39689259231090546,-0.08838762282925927,0.07949930429458618,-0.24354958534240723,-0.02991032912927949,0.10563197731971741,-0.35248827934265137,-0.04784776210385644,0.11999404430389404,-0.4175482392311096,-0.06614293843108499,0.1302674412727356,-0.4707057774066925,-0.08023110717135751,0.035588592290878296,-0.2466777265071869,-0.03649859442907655,0.049716949462890625,-0.34849464893341064,-0.053132209326804514,0.05767682194709778,-0.41346868872642517,-0.06845566570359551,0.0649917721748352,-0.46952858567237854,-0.07949960171777093,-0.010313242673873901,-0.22831755876541138,-0.04705227478939378,-0.01719188690185547,-0.3076976239681244,-0.06203024029332482,-0.02174818515777588,-0.3597523868083954,-0.06861058562594735,-0.02474832534790039,-0.40834277868270874,-0.07256381153661096
